CUE,Nombre,Domicilio,Sendero,Ambito,BARRIO,Comuna,DE,X,Y,y_lat,x_long
201509,Esc. Primaria Comun Nº 11 DE 12º Andres Bello,Dr. Luis Belaustegui 3751,SE10AP,publica,FLORESTA,10,12,97841,100789,-34.622155,-58.486842
200413,Esc. Primaria Comun Nº 16 DE 12º Ernesto Alejandro Bavio,Bahia Blanca 1551,SE10AP,publica,FLORESTA,10,12,97472,101069,-34.61963,-58.490865
201201,Jardin de Infantes Nucleado C DE 12º (EPC 16),Bahia Blanca 1551,SE10AP,publica,FLORESTA,10,12,97472,101069,-34.61963,-58.490865
201618,Esc. Primaria Comun Nº 01 DE 11º Jose Alfredo Ferreira,Cnel. Ramon Lorenzo Falcon 4126,SE10AQ,publica,VELEZ SARSFIELD,10,11,98035,99243,-34.636092,-58.484731
201638,Jardin de Infantes Nucleado B DE 11º (EPC 01),Cnel. Ramon Lorenzo Falcon 4126,SE10AQ,publica,VELEZ SARSFIELD,10,11,98035,99243,-34.636092,-58.484731
201638,Jardin de Infantes Nucleado B DE 11º (EPC 02),Cnel. Ramon Lorenzo Falcon 4151,SE10AQ,publica,VELEZ SARSFIELD,10,11,97967,99268,-34.635866,-58.485472
201676,Esc. Primaria Comun Nº 02 DE 11º Maximio S. Victoria,Cnel. Ramon Lorenzo Falcon 4151,SE10AQ,publica,VELEZ SARSFIELD,10,11,97967,99268,-34.635866,-58.485472
203032,Esc. Superior de Educacion Artistica en Artes Visuales Rogelio Yrurtia,Av. Juan B. Alberdi 4139 - Cajaravilla 4158/4168/4174/4180,SE10AQ,publica,VELEZ SARSFIELD,10,13,98101,98892,-34.639256,-58.484012
203126,Esc. Primaria Comun Nº 23 DE 13º,Av. Juan B. Alberdi 4139 - Cajaravilla 4158/4168/4174/4180,SE10AQ,publica,VELEZ SARSFIELD,10,13,98101,98892,-34.639256,-58.484012
200774,Esc. Primaria Comun Nº 11 DE 18º Republica del Peru,Av. Gaona 4763 - Av. Juan B. Justo 7032,SE10AR,publica,FLORESTA,10,18,97575,100215,-34.627329,-58.489745
201593,Jardin de Infantes Nucleado C DE 18º (EPC 11),Av. Gaona 4763 - Av. Juan B. Justo 7032,SE10AR,publica,FLORESTA,10,18,97575,100215,-34.627329,-58.489745
200778,Esc. Primaria Comun Nº 15 DE 18º Manuel Peña,Av. Segurola 1104,SE10AR,publica,VELEZ SARSFIELD,10,18,97279,100394,-34.625715,-58.492972
201593,Jardin de Infantes Nucleado C DE 18º [S] (EPC 15),Av. Segurola 1104,SE10AR,publica,VELEZ SARSFIELD,10,18,97279,100394,-34.625715,-58.492972
200745,Esc. Primaria Comun Nº 23 DE 18º Republica de Portugal,Gualeguaychu 550,SE10AS,publica,FLORESTA,10,18,97866,99967,-34.629565,-58.486572
200797,Jardin de Infantes Comun Nº 03 DE 18º El Jardin de la Floresta,Gualeguaychu 550,SE10AS,publica,FLORESTA,10,18,97866,99967,-34.629565,-58.486572
201616,Colegio Nº 18 Dr. Alberto Larroque,Moron 4149 y Gualeguaychu,SE10AS,publica,FLORESTA,10,18,97752,100148,-34.62795,-58.487802
200777,Instituto Adelia Maria Harilaos de Olmos,Dr. Juan F. Aranguren 4015,SE10AS,privada,FLORESTA,10,18,97935,100075,-34.628592,-58.485819
200750,"Esc. de Educacion Especial y Form. Integral (Niños, Jovenes y Adultos con Discapacidad Mental) Nº 06 Clelia Amelia C. Sessa",Moron 4460,SE10AT,publica,VELEZ SARSFIELD,10,18,97371,99932,-34.629879,-58.49197
200683,Instituto Espiritu Santo,Avellaneda 4455,SE10AT,privada,VELEZ SARSFIELD,10,18,97639,99681,-34.632143,-58.489048
200085,Esc. Primaria Comun Nº 18 DE 18º Gendarmeria Nacional,Juan Agustin Garcia 5265,SE10AU,publica,MONTE CASTRO,10,18,96002,100244,-34.627063,-58.506898
202444,Jardin de Infantes Nucleado E DE 18º (EPC 18),Juan Agustin Garcia 5265,SE10AU,publica,MONTE CASTRO,10,18,96002,100244,-34.627063,-58.506898
203029,Esc. Superior de Educacion Artistica en Danzas Nº 02 Jorge Donn,Alejandro Magariños Cervantes 5068,SE10AU,publica,VELEZ SARSFIELD,10,18,96292,99982,-34.629425,-58.503737
203035,Esc. Superior de Educacion Artistica en Arte Ceramico Fernando Arranz,Alejandro Magariños Cervantes 5068,SE10AU,publica,VELEZ SARSFIELD,10,18,96292,99982,-34.629425,-58.503737
202740,Jardin Maternal Nº 06 DE 18º,Elpidio Gonzalez 5149,SE10AU,publica,MONTE CASTRO,10,18,95930,100372,-34.625987,-58.507559
201231,Esc. de Comercio Nº 30 Dr. Esteban Agustin Gascon,San Blas 5387 - Victor Hugo 943,SE10AV,publica,VILLA LURO,10,18,95814,99860,-34.630523,-58.50895
202945,Centro Educativo para Niños en Tiempos y Espacios Singulares Nº 03,Victor Hugo 741,SE10AV,publica,VILLA LURO,10,18,95954,99707,-34.631903,-58.507424
201229,Instituto Sacratisimo Corazon de Jesus,Moliere 856,SE10AV,privada,VILLA LURO,10,18,96004,99789,-34.631164,-58.506879
202374,Girasoles Escuela Activa,Moliere 760,SE10AV,privada,VILLA LURO,10,18,96097,99713,-34.63185,-58.505865
201253,Esc. Tecnica Nº 37 Hogar Naval Stella Maris,Pergamino 211,SE10AW,publica,FLORESTA,10,11,99072,99356,-34.635075,-58.473421
201660,Esc. Primaria Comun Nº 14 DE 11º Hogar Naval Stella Maris,Pergamino 251,SE10AW,publica,FLORESTA,10,11,99090,99305,-34.635535,-58.473225
201638,Jardin de Infantes Nucleado B DE 11º (EPC 19),Jose Bonifacio 3650,SE10AW,publica,FLORESTA,10,11,98799,99095,-34.637427,-58.476399
201648,Esc. Primaria Comun Nº 19 DE 11º Fragata ARA Libertad,Jose Bonifacio 3650,SE10AW,publica,FLORESTA,10,11,98799,99095,-34.637427,-58.476399
200781,Instituto Ntra. Sra. de la Paz,Pergamino 53,SE10AW,privada,FLORESTA,10,11,98988,99591,-34.632956,-58.474337
200024,Esc. Primaria Comun Nº 07 DE 13º Recuerdos de Provincia,Av. Juan B. Alberdi 4755,SE10AX,publica,VILLA LURO,10,13,97270,98414,-34.643563,-58.493077
200554,Jardin de Infantes Nucleado D DE 13º (EPC 07),Av. Juan B. Alberdi 4755,SE10AX,publica,VILLA LURO,10,13,97270,98414,-34.643563,-58.493077
201916,Esc. de Educacion Especial para Form. Integral (Jovenes y Adultos con Discapacidad Mental) Nº 16 Dra. Carolina Tobar Garcia,Camarones 3559,SE11AA,publica,VILLA SANTA RITA,11,12,97672,101389,-34.616746,-58.488684
201474,Instituto Sta. Rita,Paula A. de Sarmiento 3436,SE11AA,privada,VILLA SANTA RITA,11,12,97780,101533,-34.615448,-58.487506
200167,Esc. Primaria Comun Nº 10 DE 17º Jose Ernesto Galloni,Helguera 2435,SE11AB,publica,VILLA DEL PARQUE,11,17,97662,102502,-34.606713,-58.48879
201592,Jardin de Infantes Nucleado A DE 17º Alicia Moreau de Justo [S] (EPC 10),Helguera 2435,SE11AB,publica,VILLA DEL PARQUE,11,17,97662,102502,-34.606713,-58.48879
200161,Esc. Primaria Comun Nº 21 DE 17º Rompehielos Gral. San Martin,Santo Tome 2836,SE11AB,publica,VILLA DEL PARQUE,11,17,97901,102744,-34.604532,-58.486183
201592,Jardin de Infantes Nucleado A DE 17º Alicia Moreau de Justo (EPC 21),Santo Tome 2836,SE11AB,publica,VILLA DEL PARQUE,11,17,97901,102744,-34.604532,-58.486183
202362,Instituto Privado La Escuela de Hilel,Helguera 2333,SE11AB,privada,VILLA DEL PARQUE,11,17,97748,102379,-34.607822,-58.487852
202940,Escuela Infantil Ruiditos (sede),Arregui 3025,SE11AB,privada,VILLA DEL PARQUE,11,17,97757,102536,-34.606407,-58.487754
201369,Jardin de Infantes Nucleado B DE 16º Juana Azurduy [S] (EPC 02),Av. San Martin 6387,SE11AC,publica,VILLA DEVOTO,11,16,96215,103927,-34.593863,-58.504559
201401,Esc. Primaria Comun Nº 02 DE 16º Republica de Panama,Av. San Martin 6387,SE11AC,publica,VILLA DEVOTO,11,16,96215,103927,-34.593863,-58.504559
200447,Esc. Primaria Comun Nº 05 DE 16º Gabriela Mistral,Jose Leon Cabezon 3446,SE11AC,publica,VILLA DEVOTO,11,16,95507,104639,-34.587442,-58.512273
201539,Esc. Primaria Comun Nº 15 DE 16º Republica de Venezuela,Ob. San Alberto 3370,SE11AC,publica,VILLA DEVOTO,11,16,95539,104785,-34.586126,-58.511923
201587,Jardin de Infantes Nucleado A DE 16º [S] (EPC 15),Ob. San Alberto 3370,SE11AC,publica,VILLA DEVOTO,11,16,95539,104785,-34.586126,-58.511923
201369,Jardin de Infantes Nucleado B DE 16º Juana Azurduy (EPC 16),Gabriela Mistral 3376,SE11AC,publica,VILLA DEVOTO,11,16,95942,104243,-34.591014,-58.507533
201521,Esc. Primaria Comun Nº 16 DE 16º Ricardo Rojas,Gabriela Mistral 3376,SE11AC,publica,VILLA DEVOTO,11,16,95942,104243,-34.591014,-58.507533
201570,Esc. Primaria Comun Nº 01 DE 17º Dr. Antonio Dellepiane,Baigorria 3169,SE11AD,publica,VILLA DEL PARQUE,11,17,97346,102764,-34.604351,-58.492234
201592,Jardin de Infantes Nucleado A DE 17º Alicia Moreau de Justo (EPC 01),Baigorria 3169,SE11AD,publica,VILLA DEL PARQUE,11,17,97346,102764,-34.604351,-58.492234
201591,Esc. Primaria Comun Nº 03 DE 17º Policia Federal Argentina,Argerich 2849,SE11AD,publica,VILLA DEL PARQUE,11,17,97598,102859,-34.603495,-58.489486
201592,Jardin de Infantes Nucleado A DE 17º Alicia Moreau de Justo (EPC 03),Argerich 2849,SE11AD,publica,VILLA DEL PARQUE,11,17,97598,102859,-34.603495,-58.489486
200440,Colegio del Trebol,Baigorria 3054,SE11AD,privada,VILLA DEL PARQUE,11,17,97490,102836,-34.603702,-58.490664
200904,Instituto Santisima Virgen Niña,Cuenca 2651,SE11AD,privada,VILLA DEL PARQUE,11,17,97362,102671,-34.605189,-58.49206
200970,Esc. Primaria Comun Nº 02 DE 17º Prof. Juan Jose Millan,Helguera 3228,SE11AE,publica,VILLA DEL PARQUE,11,17,97103,103286,-34.599644,-58.494881
201544,Jardin de Infantes Nucleado E DE 17º Juana Manso (EPC 02),Helguera 3228,SE11AE,publica,VILLA DEL PARQUE,11,17,97103,103286,-34.599644,-58.494881
200971,Esc. Primaria Comun Nº 17 DE 17º Rodolfo Rivarola,Helguera 3341,SE11AE,publica,VILLA DEL PARQUE,11,17,97050,103439,-34.598265,-58.495459
201544,Jardin de Infantes Nucleado E DE 17º Juana Manso [S] (EPC 17),Helguera 3341,SE11AE,publica,VILLA DEL PARQUE,11,17,97050,103439,-34.598265,-58.495459
200903,Esc. Tecnica Nº 24 Defensa de Buenos Aires,Ricardo Gutierrez 3246,SE11AE,publica,VILLA DEL PARQUE,11,17,97027,103036,-34.601898,-58.495711
200905,"Esc. de Educacion Especial y Form. Integral (Niños, Jovenes y Adultos con Discapacidad Mental) Nº 02 Domingo Faustino Sarmiento",Pedro Lozano 3056,SE11AE,publica,VILLA DEL PARQUE,11,17,97252,103207,-34.600357,-58.493257
200966,Instituto Evangelico Americano,Simbron 3160,SE11AE,privada,VILLA DEL PARQUE,11,17,96993,103302,-34.5995,-58.49608
200198,Instituto Schiller,Helguera 3071,SE11AE,privada,VILLA DEL PARQUE,11,17,97228,103145,-34.600916,-58.493519
200968,Instituto San Jose de Villa del Parque,Pedro Lozano 3151,SE11AE,privada,VILLA DEL PARQUE,11,17,97113,103144,-34.600925,-58.494773
201364,Esc. Primaria Comun Nº 06 DE 17º Estado de Israel,Cnel. Pedro Calderon de la Barca 3073,SE11AF,publica,VILLA DEVOTO,11,17,94578,101732,-34.613642,-58.522418
201365,Esc. Primaria Comun Nº 16 DE 17º Rdo. Padre Agustin P. Nores,Cnel. Ramon Lista 5256/5242,SE11AF,publica,VILLA DEVOTO,11,17,94475,101670,-34.614201,-58.523541
203115,Jardin de Infantes Comun Nº 06 DE 17º Lola Mora,Cnel. Ramon Lista 5242/5256,SE11AF,publica,VILLA DEVOTO,11,17,94485,101683,-34.614084,-58.523432
201366,Esc. Primaria Comun Nº 22 DE 17º Prof. Pedro Luis Comi,Tinogasta 5046,SE11AF,publica,VILLA DEVOTO,11,17,95015,101682,-34.614095,-58.517653
201653,Jardin de Infantes Nucleado D DE 17º Victoria Ocampo (EPC 22),Tinogasta 5046,SE11AF,publica,VILLA DEVOTO,11,17,95015,101682,-34.614095,-58.517653
201822,Hogar San Rafael (sede),Cnel. P. C. de la Barca 3056,SE11AF,privada,VILLA DEVOTO,11,17,94562,101703,-34.613904,-58.522592
201337,Colegio San Rafael (sede),Simbron 5275,SE11AF,privada,VILLA DEVOTO,11,17,94650,101484,-34.615878,-58.521634
201337,Colegio San Rafael (anexo),Padre Fahy 2846,SE11AF,privada,VILLA DEVOTO,11,17,94632,101544,-34.615337,-58.52183
201822,Hogar San Rafael (anexo),Jose Pedro Varela 5251,SE11AF,privada,VILLA DEVOTO,11,17,94546,101590,-34.614922,-58.522767
200166,Esc. Primaria Comun Nº 05 DE 17º Cap. Juan de San Martin y Gomez,Nogoya 2557,SE11AG,publica,VILLA DEL PARQUE,11,17,97932,103333,-34.599223,-58.485844
201544,Jardin de Infantes Nucleado E DE 17º Juana Manso (EPC 05),Nogoya 2557,SE11AG,publica,VILLA DEL PARQUE,11,17,97932,103333,-34.599223,-58.485844
200054,Instituto San Juan Maria Vianney,Av. San Martin 4460,SE11AG,privada,VILLA DEL PARQUE,11,14,98213,103448,-34.598187,-58.48278
200168,Instituto Platerillo,Terrada 3080,SE11AG,privada,VILLA DEL PARQUE,11,17,97625,103207,-34.600358,-58.489191
200199,Colegio Nuevo Pensar,Nogoya 2620,SE11AG,privada,VILLA DEL PARQUE,11,17,97858,103241,-34.600052,-58.486651
200967,Instituto Glaux (sede),Av. Nazca 3330,SE11AH,privada,VILLA DEL PARQUE,11,17,97330,103454,-34.598131,-58.492406
200428,Centro Educativo Buenos Aires,Pedro Lozano 2730,SE11AH,privada,VILLA DEL PARQUE,11,17,97591,103455,-34.598122,-58.489561
200967,Instituto Glaux (anexo),Av. Nazca 3178,SE11AH,privada,VILLA DEL PARQUE,11,17,97420,103294,-34.599573,-58.491425
200859,Esc. de Comercio Nº 11 Dr. Jose Peralta,Pedro Lozano 4250,SE11AI,publica,VILLA DEVOTO,11,17,96037,102330,-34.608259,-58.506507
200145,Colegio Evangelico Villa Devoto,Gualeguaychu 3152,SE11AI,privada,VILLA DEVOTO,11,17,95769,102540,-34.606364,-58.509428
202974,Escuela Infantil Colores Primarios,Simbron 4373,SE11AI,privada,VILLA DEVOTO,11,17,95639,102375,-34.607851,-58.510846
200851,"Esc. de Educacion Especial y Form. Integral (Niños, Jovenes y Adultos con Discapacidad Auditiva) Nº 28 Prof. Bartolome Ayrolo",Av. Lincoln 4325 - Jose Cubas 4182,SE11AJ,publica,VILLA DEVOTO,11,16,95201,103372,-34.598862,-58.515615
200898,Esc. Primaria Comun Nº 15 DE 17º Antonio Devoto,Av. Salvador Maria del Carril 4172 - Nueva York 4169,SE11AJ,publica,VILLA DEVOTO,11,17,95359,103168,-34.600702,-58.513894
202208,Jardin de Infantes Comun Nº 02 DE 17º Antonio Berni,Av. Salvador Maria del Carril 4172 - Nueva York 4169,SE11AJ,publica,VILLA DEVOTO,11,17,95359,103168,-34.600702,-58.513894
200163,Esc. de Educacion Media Nº 03 DE 17º Antonio Devoto,Mercedes 4002,SE11AJ,publica,VILLA DEVOTO,11,17,95468,103181,-34.600585,-58.512706
201367,Esc. Primaria Comun Nº 04 DE 17º Rafael Ruiz de los Llanos,Av. Francisco Beiro 4548/4552,SE11AK,publica,VILLA DEVOTO,11,17,95281,102377,-34.607832,-58.514749
201653,Jardin de Infantes Nucleado D DE 17º Victoria Ocampo [S] (EPC 04),Av. Francisco Beiro 4552/4548,SE11AK,publica,VILLA DEVOTO,11,17,95277,102374,-34.607859,-58.514793
200143,Colegio Nº 19 Luis Pasteur,Navarro 4344,SE11AK,publica,VILLA DEVOTO,11,17,95459,102640,-34.605462,-58.512807
200858,"Esc. de Educacion Especial y Form. Integral (Niños, Jovenes y Adultos con Discapacidad Mental) Nº 03 Maria Dolores Navalles Mir de Tobar Garcia",Av. Francisco Beiro 4418,SE11AK,publica,VILLA DEVOTO,11,17,95428,102484,-34.606868,-58.513146
200862,Escuela del Mirador,Fernandez de Enciso 3565,SE11AK,privada,VILLA DEVOTO,11,17,95423,102591,-34.605903,-58.5132
200144,Instituto Cuenta Cuentos,Gualeguaychu 3530,SE11AK,privada,VILLA DEVOTO,11,17,95512,102873,-34.603362,-58.512228
201586,Villa Devoto School,Pedro Moran 4441,SE11AK,privada,VILLA DEVOTO,11,17,95179,102729,-34.604658,-58.515859
202244,Instituto San Antonio de Devoto (anexo: Jardin de Infantes),Marcos Paz 3590 - Navarro 4518,SE11AK,privada,VILLA DEVOTO,11,17,95260,102487,-34.60684,-58.514977
200181,Esc. Primaria Comun Nº 08 DE 17º Almirante Manuel Blanco Encalada,Emilio Lamarca 3379,SE11AL,publica,VILLA DEL PARQUE,11,17,96339,103123,-34.601111,-58.503211
201544,Jardin de Infantes Nucleado E DE 17º Juana Manso (EPC 08),Emilio Lamarca 3379,SE11AL,publica,VILLA DEL PARQUE,11,17,96339,103123,-34.601111,-58.503211
200939,Esc. Tecnica Nº 16 España,Concordia 3555,SE11AL,publica,VILLA DEVOTO,11,17,96411,103299,-34.599525,-58.502425
200860,Instituto Ntra. Sra. de la Misericordia,Asuncion 3780,SE11AM,privada,VILLA DEVOTO,11,17,95863,103314,-34.599388,-58.508399
202244,Instituto San Antonio de Devoto (sede),Mcal. Francisco Solano Lopez 3870,SE11AM,privada,VILLA DEVOTO,11,17,95878,103080,-34.601497,-58.508237
201549,Esc. Primaria Comun Nº 23 DE 17º Abel Ayerza,Av. Salvador Maria del Carril 3650,SE11AN,publica,VILLA DEVOTO,11,17,95896,103582,-34.596972,-58.508038
200899,Instituto Secundario Cardenal Copello,Nueva York 3571,SE11AN,privada,VILLA DEVOTO,11,17,96034,103603,-34.596783,-58.506533
200895,Inst. de Ens. Superior en Lenguas Vivas Juan B. Justo (sede),Lascano 3840 - Av. Alvarez Jonte 3867,SE11AO,publica,VILLA DEL PARQUE,11,17,97008,101798,-34.613056,-58.495899
200895,Inst. de Ens. Superior en Lenguas Vivas Juan B. Justo (anexo),Lascano 3810,SE11AO,publica,VILLA DEL PARQUE,11,17,97050,101827,-34.612807,-58.495518
201030,Esc. Primaria Comun Nº 01 DE 16º Dr. Delfin Gallo,Fernandez de Enciso 4451 - Jose Cubas 3789,SE11AP,publica,VILLA DEVOTO,11,16,95591,103796,-34.595042,-58.511362
202205,Jardin de Infantes Comun Nº 03 DE 16º Mafalda,Fernandez de Enciso 4451 - Jose Cubas 3789,SE11AP,publica,VILLA DEVOTO,11,16,95591,103796,-34.595042,-58.511362
200856,Instituto Jaim Najman Bialik,Av. Gral. Mosconi 3845,SE11AP,privada,VILLA DEVOTO,11,16,95280,103935,-34.593787,-58.514751
201538,Instituto San Jose,Av. San Martin 6832,SE11AP,privada,VILLA DEVOTO,11,16,95690,104112,-34.592193,-58.510281
201334,Instituto Fasta San Vicente de Paul,Gabriela Mistral 3757,SE11AP,privada,VILLA DEVOTO,11,16,95457,103920,-34.593923,-58.512822
201789,Colegio Episcopal de Buenos Aires,Jose Cubas 3675,SE11AP,privada,VILLA DEVOTO,11,16,95676,103833,-34.594708,-58.510435
200618,Esc. Primaria Comun Nº 08 DE 16º San Juan Bosco,Mercedes 4966,SE11AQ,publica,VILLA DEVOTO,11,16,94871,103978,-34.593398,-58.519209
201587,Jardin de Infantes Nucleado A DE 16º (EPC 08),Mercedes 4966,SE11AQ,publica,VILLA DEVOTO,11,16,94871,103978,-34.593398,-58.519209
200142,Instituto Mater Dolorosa,Mercedes 4734,SE11AQ,privada,VILLA DEVOTO,11,16,95025,103768,-34.595291,-58.517532
200351,Esc. Primaria Comun Nº 07 DE 16º Gral. Maximo de Zamudio,Jose Cubas 4440,SE11AR,publica,VILLA DEVOTO,11,16,94863,103190,-34.600501,-58.519301
200486,Instituto Ntra. Sra. de Gracia y Buen Remedio,Vallejos 4746,SE11AR,privada,VILLA DEVOTO,11,16,94448,103004,-34.602175,-58.523827
201368,Esc. Primaria Comun Nº 19 DE 17º Bartolina Sisa,Av. Salvador Maria del Carril 4957/4935,SE11AS,publica,VILLA DEVOTO,11,17,94440,102539,-34.606367,-58.523917
202207,Jardin de Infantes Integral Nº 03 DE 17º El Jardin del Boulevard,Av. Salvador Maria del Carril 4935/4957,SE11AS,publica,VILLA DEVOTO,11,17,94458,102554,-34.606232,-58.523721
201652,Esc. Primaria Comun Nº 20 DE 17º Pedro Medrano,Nueva York 4713,SE11AS,publica,VILLA DEVOTO,11,17,94754,102645,-34.605413,-58.520493
201656,Instituto Cristiano Evangelico Devoto,Av. Salvador Maria del Carril 5073,SE11AS,privada,VILLA DEVOTO,11,17,94224,102357,-34.608007,-58.526273
200018,Esc. Primaria Comun Nº 16 DE 14º Fray Justo Santa Maria de Oro,Av. Alvarez Jonte 1964,SE11AT,publica,VILLA GRAL. MITRE,11,14,99280,102841,-34.60366,-58.471149
201409,Jardin de Infantes Nucleado D DE 14º (EPC 16),Av. Alvarez Jonte 1964,SE11AT,publica,VILLA GRAL. MITRE,11,14,99280,102841,-34.60366,-58.471149
202435,Esc. de Educacion Media Nº 02 DE 14º Argentinos Juniors,Av. Boyaca 2152,SE11AT,publica,VILLA GRAL. MITRE,11,14,99180,102591,-34.605913,-58.47224
201296,Escuela Evangelica Laura y Henry Fishbach,Juan Agustin Garcia 2044,SE11AT,privada,VILLA GRAL. MITRE,11,14,99237,102685,-34.605066,-58.471618
200848,Jardin de Infantes Nucleado C DE 07º Javier Villafañe (EPC 09),Sanchez 1858 - Alejandro Magariños Cervantes 1858,SE11AU,publica,VILLA GRAL. MITRE,11,7,99776,102465,-34.607049,-58.465742
200878,Esc. Primaria Comun Nº 09 DE 07º Japon,Sanchez 1858 - Alejandro Magariños Cervantes 1858,SE11AU,publica,VILLA GRAL. MITRE,11,7,99776,102465,-34.607049,-58.465742
200983,Instituto Cabrini,Gral. Cesar Diaz 2052,SE11AU,privada,VILLA GRAL. MITRE,11,12,99518,102240,-34.609078,-58.468555
200936,Esc. Primaria Comun Nº 06 DE 12º Dr. Alfredo L. Palacios,Caracas 2057,SE11AV,publica,VILLA GRAL. MITRE,11,12,99063,102376,-34.607851,-58.473515
203159,Jardin de Infantes Comun Nº 06 DE 12º,San Blas 2238,SE11AV,publica,VILLA GRAL. MITRE,11,12,99093,102448,-34.607215,-58.47317
201409,Jardin de Infantes Nucleado D DE 14º (EPC 26),Caracas 2372,SE11AV,publica,VILLA DEL PARQUE,11,14,98846,102656,-34.605327,-58.475881
201637,Esc. Primaria Comun Nº 26 DE 14º Delfina de Vedia de Mitre,Caracas 2372,SE11AV,publica,VILLA DEL PARQUE,11,14,98846,102656,-34.605327,-58.475881
202728,Escuela Infantil Niños del Siglo XXI (anexo 1),Av. Alvarez Jonte 2269,SE11AV,privada,VILLA DEL PARQUE,11,14,98939,102621,-34.605643,-58.474867
200219,Esc. Primaria Comun Nº 07 DE 12º Jorge Newbery,San Blas 2962,SE11AW,publica,VILLA SANTA RITA,11,12,98281,101919,-34.61197,-58.482042
201008,Esc. Primaria Comun Nº 17 DE 12º Casilda Igarzabal de Rodriguez Peña,Alejandro Magariños Cervantes 2865,SE11AW,publica,VILLA SANTA RITA,11,12,98525,101805,-34.612998,-58.479382
201201,Jardin de Infantes Nucleado C DE 12º (EPC 17),Alejandro Magariños Cervantes 2865,SE11AW,publica,VILLA SANTA RITA,11,12,98525,101805,-34.612998,-58.479382
200892,Esc. Primaria Comun Nº 07 DE 17º Republica de Mexico,Juan Agustin Garcia 2755,SE11AW,publica,VILLA SANTA RITA,11,17,98426,102210,-34.609347,-58.480461
201592,Jardin de Infantes Nucleado A DE 17º Alicia Moreau de Justo (EPC 07),Juan Agustin Garcia 2755,SE11AW,publica,VILLA SANTA RITA,11,17,98426,102210,-34.609347,-58.480461
201473,Instituto Carlos Steeb,Alejandro Magariños Cervantes 3167,SE11AW,privada,VILLA SANTA RITA,11,12,98175,101576,-34.615062,-58.483199
202769,Jardin Maternal Brotecitos,Alejandro Magariños Cervantes 2884,SE11AW,privada,VILLA SANTA RITA,11,12,98518,101764,-34.61337,-58.479452
200399,Esc. Primaria Comun Nº 08 DE 12º Quintino Bocayuva,Gral. Cesar Diaz 3050,SE11AX,publica,VILLA SANTA RITA,11,12,98394,101517,-34.615568,-58.480842
